;codigNomeMateria;codigoTurma;ano;semestre;professor;cargahoraria;horario;vagasOfertadas;vagasOcupadas;local;horarioSeparado;percDisciplina;salaSeparada;predio;lotacao;percOcupacaoReal;percOcupacaoTotal
549;FGA0119 - TEORIA DE ELETROMAGNETISMO;1;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;24T23;60;34;FGA - SALA I2;4T2;0.5666666666666667;I2;UAC;60.0;0.5666666666666667;1.0
550;FGA0119 - TEORIA DE ELETROMAGNETISMO;1;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;24T23;60;34;FGA - SALA I2;4T3;0.5666666666666667;I2;UAC;60.0;0.5666666666666667;1.0
551;FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;4M1;0.19230769230769232;S4;UAC;130.0;0.19230769230769232;1.0
552;FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;4M2;0.19230769230769232;S4;UAC;130.0;0.19230769230769232;1.0
553;FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;6M1;0.19230769230769232;S4;UAC;130.0;0.19230769230769232;1.0
554;FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;6M2;0.19230769230769232;S4;UAC;130.0;0.19230769230769232;1.0
555;FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;4M1;0.19230769230769232;S2;UAC;130.0;0.19230769230769232;1.0
556;FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;4M2;0.19230769230769232;S2;UAC;130.0;0.19230769230769232;1.0
557;FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;6M1;0.19230769230769232;S2;UAC;130.0;0.19230769230769232;1.0
558;FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;6M2;0.19230769230769232;S2;UAC;130.0;0.19230769230769232;1.0
559;FGA0120 - PRÁTICA DE ELETROMAGNETISMO;1;2022;2;GERARDO ANTONIO IDROBO PIZO;30h;6T23;50;24;FGA - SALA MOCAP;6T2;0.48;Mocap;UED;60.0;0.4;0.8333333333333334
560;FGA0120 - PRÁTICA DE ELETROMAGNETISMO;1;2022;2;GERARDO ANTONIO IDROBO PIZO;30h;6T23;50;24;FGA - SALA MOCAP;6T3;0.48;Mocap;UED;60.0;0.4;0.8333333333333334
561;FGA0120 - PRÁTICA DE ELETROMAGNETISMO;2;2022;2;GERARDO ANTONIO IDROBO PIZO;30h;3T45;80;39;FGA - SALA I10;3T4;0.4875;I10;UAC;80.0;0.4875;1.0
562;FGA0120 - PRÁTICA DE ELETROMAGNETISMO;2;2022;2;GERARDO ANTONIO IDROBO PIZO;30h;3T45;80;39;FGA - SALA I10;3T5;0.4875;I10;UAC;80.0;0.4875;1.0
563;FGA0121 - TÓPICOS ESPECIAIS 4 EM ENGENHARIA AEROESPACIAL;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M34;45;11;FGA - CONTEINER 04;4M3;0.24444444444444444;Cont-4;Container;1.0;11.0;45.0
564;FGA0121 - TÓPICOS ESPECIAIS 4 EM ENGENHARIA AEROESPACIAL;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M34;45;11;FGA - CONTEINER 04;4M4;0.24444444444444444;Cont-4;Container;1.0;11.0;45.0
565;FGA0121 - TÓPICOS ESPECIAIS 4 EM ENGENHARIA AEROESPACIAL;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M34;45;11;FGA - CONTEINER 04;6M3;0.24444444444444444;Cont-4;Container;1.0;11.0;45.0
566;FGA0121 - TÓPICOS ESPECIAIS 4 EM ENGENHARIA AEROESPACIAL;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M34;45;11;FGA - CONTEINER 04;6M4;0.24444444444444444;Cont-4;Container;1.0;11.0;45.0
567;FGA0122 - EFICIÊNCIA ENERGÉTICA EM INSTALAÇÕES ELÉTRICAS INDUSTRIAIS;1;2022;2;LOANA NUNES VELASCO;60h;46T23;20;11;FGA - SALA LAB ELET;4T2;0.55;Lab.Eletr.;UED;20.0;0.55;1.0
568;FGA0122 - EFICIÊNCIA ENERGÉTICA EM INSTALAÇÕES ELÉTRICAS INDUSTRIAIS;1;2022;2;LOANA NUNES VELASCO;60h;46T23;20;11;FGA - SALA LAB ELET;4T3;0.55;Lab.Eletr.;UED;20.0;0.55;1.0
569;FGA0122 - EFICIÊNCIA ENERGÉTICA EM INSTALAÇÕES ELÉTRICAS INDUSTRIAIS;1;2022;2;LOANA NUNES VELASCO;60h;46T23;20;11;FGA - SALA LAB ELET;6T2;0.55;Lab.Eletr.;UED;20.0;0.55;1.0
570;FGA0122 - EFICIÊNCIA ENERGÉTICA EM INSTALAÇÕES ELÉTRICAS INDUSTRIAIS;1;2022;2;LOANA NUNES VELASCO;60h;46T23;20;11;FGA - SALA LAB ELET;6T3;0.55;Lab.Eletr.;UED;20.0;0.55;1.0
571;FGA0124 - PROJETO DE ALGORITMOS;1;2022;2;MAURICIO SERRANO;60h;26M34;81;73;FGA - SALA MOCAP;2M3;0.9012345679012346;Mocap;UED;60.0;1.2166666666666666;1.35
572;FGA0124 - PROJETO DE ALGORITMOS;1;2022;2;MAURICIO SERRANO;60h;26M34;81;73;FGA - SALA MOCAP;2M4;0.9012345679012346;Mocap;UED;60.0;1.2166666666666666;1.35
573;FGA0124 - PROJETO DE ALGORITMOS;1;2022;2;MAURICIO SERRANO;60h;26M34;81;73;FGA - SALA MOCAP;6M3;0.9012345679012346;Mocap;UED;60.0;1.2166666666666666;1.35
574;FGA0124 - PROJETO DE ALGORITMOS;1;2022;2;MAURICIO SERRANO;60h;26M34;81;73;FGA - SALA MOCAP;6M4;0.9012345679012346;Mocap;UED;60.0;1.2166666666666666;1.35
575;FGA0130 - REGULAÇÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;FERNANDO PAIVA SCARDUA;60h;35M12;60;2;FGA - SALA S6;3M1;0.03333333333333333;S6;UAC;60.0;0.03333333333333333;1.0
576;FGA0130 - REGULAÇÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;FERNANDO PAIVA SCARDUA;60h;35M12;60;2;FGA - SALA S6;3M2;0.03333333333333333;S6;UAC;60.0;0.03333333333333333;1.0
577;FGA0130 - REGULAÇÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;FERNANDO PAIVA SCARDUA;60h;35M12;60;2;FGA - SALA S6;5M1;0.03333333333333333;S6;UAC;60.0;0.03333333333333333;1.0
578;FGA0130 - REGULAÇÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;FERNANDO PAIVA SCARDUA;60h;35M12;60;2;FGA - SALA S6;5M2;0.03333333333333333;S6;UAC;60.0;0.03333333333333333;1.0
579;FGA0131 - ENGENHARIA DE SOFTWARE AUTOMOTIVO;1;2022;2;EVANDRO LEONARDO SILVA TEIXEIRA;60h;6T2345;30;6;FGA - SALA I6;6T2;0.2;I6;UAC;40.0;0.15;0.75
580;FGA0131 - ENGENHARIA DE SOFTWARE AUTOMOTIVO;1;2022;2;EVANDRO LEONARDO SILVA TEIXEIRA;60h;6T2345;30;6;FGA - SALA I6;6T3;0.2;I6;UAC;40.0;0.15;0.75
581;FGA0131 - ENGENHARIA DE SOFTWARE AUTOMOTIVO;1;2022;2;EVANDRO LEONARDO SILVA TEIXEIRA;60h;6T2345;30;6;FGA - SALA I6;6T4;0.2;I6;UAC;40.0;0.15;0.75
582;FGA0131 - ENGENHARIA DE SOFTWARE AUTOMOTIVO;1;2022;2;EVANDRO LEONARDO SILVA TEIXEIRA;60h;6T2345;30;6;FGA - SALA I6;6T5;0.2;I6;UAC;40.0;0.15;0.75
583;FGA0132 - INSTRUMENTAÇÃO ELETRÔNICA PARA ENGENHARIA;1;2022;2;CLAUDIA PATRICIA OCHOA DIAZ;60h;46M34;45;29;FGA - SALA I2;4M3;0.6444444444444445;I2;UAC;60.0;0.48333333333333334;0.75
584;FGA0132 - INSTRUMENTAÇÃO ELETRÔNICA PARA ENGENHARIA;1;2022;2;CLAUDIA PATRICIA OCHOA DIAZ;60h;46M34;45;29;FGA - SALA I2;4M4;0.6444444444444445;I2;UAC;60.0;0.48333333333333334;0.75
585;FGA0132 - INSTRUMENTAÇÃO ELETRÔNICA PARA ENGENHARIA;1;2022;2;CLAUDIA PATRICIA OCHOA DIAZ;60h;46M34;45;29;FGA - SALA I2;6M3;0.6444444444444445;I2;UAC;60.0;0.48333333333333334;0.75
586;FGA0132 - INSTRUMENTAÇÃO ELETRÔNICA PARA ENGENHARIA;1;2022;2;CLAUDIA PATRICIA OCHOA DIAZ;60h;46M34;45;29;FGA - SALA I2;6M4;0.6444444444444445;I2;UAC;60.0;0.48333333333333334;0.75
587;FGA0133 - ENGENHARIA ECONÔMICA;1;2022;2;RICARDO MATOS CHAIM;60h;56M12;45;43;FGA - SALA I5;5M1;0.9555555555555556;I5;UAC;45.0;0.9555555555555556;1.0
588;FGA0133 - ENGENHARIA ECONÔMICA;1;2022;2;RICARDO MATOS CHAIM;60h;56M12;45;43;FGA - SALA I5;5M2;0.9555555555555556;I5;UAC;45.0;0.9555555555555556;1.0
589;FGA0133 - ENGENHARIA ECONÔMICA;1;2022;2;RICARDO MATOS CHAIM;60h;56M12;45;43;FGA - SALA I5;6M1;0.9555555555555556;I5;UAC;45.0;0.9555555555555556;1.0
590;FGA0133 - ENGENHARIA ECONÔMICA;1;2022;2;RICARDO MATOS CHAIM;60h;56M12;45;43;FGA - SALA I5;6M2;0.9555555555555556;I5;UAC;45.0;0.9555555555555556;1.0
591;FGA0133 - ENGENHARIA ECONÔMICA;2;2022;2;PAULA MEYER SOARES;60h;35M34;120;118;FGA - SALA S9;3M3;0.9833333333333333;S9;UAC;130.0;0.9076923076923077;0.9230769230769231
592;FGA0133 - ENGENHARIA ECONÔMICA;2;2022;2;PAULA MEYER SOARES;60h;35M34;120;118;FGA - SALA S9;3M4;0.9833333333333333;S9;UAC;130.0;0.9076923076923077;0.9230769230769231
593;FGA0133 - ENGENHARIA ECONÔMICA;2;2022;2;PAULA MEYER SOARES;60h;35M34;120;118;FGA - SALA S9;5M3;0.9833333333333333;S9;UAC;130.0;0.9076923076923077;0.9230769230769231
594;FGA0133 - ENGENHARIA ECONÔMICA;2;2022;2;PAULA MEYER SOARES;60h;35M34;120;118;FGA - SALA S9;5M4;0.9833333333333333;S9;UAC;130.0;0.9076923076923077;0.9230769230769231
595;FGA0133 - ENGENHARIA ECONÔMICA;3;2022;2;GLAUCENY CIRNE DE MEDEIROS;60h;46T45;130;109;FGA - SALA S9;4T4;0.8384615384615385;S9;UAC;130.0;0.8384615384615385;1.0
596;FGA0133 - ENGENHARIA ECONÔMICA;3;2022;2;GLAUCENY CIRNE DE MEDEIROS;60h;46T45;130;109;FGA - SALA S9;4T5;0.8384615384615385;S9;UAC;130.0;0.8384615384615385;1.0
597;FGA0133 - ENGENHARIA ECONÔMICA;3;2022;2;GLAUCENY CIRNE DE MEDEIROS;60h;46T45;130;109;FGA - SALA S9;6T4;0.8384615384615385;S9;UAC;130.0;0.8384615384615385;1.0
598;FGA0133 - ENGENHARIA ECONÔMICA;3;2022;2;GLAUCENY CIRNE DE MEDEIROS;60h;46T45;130;109;FGA - SALA S9;6T5;0.8384615384615385;S9;UAC;130.0;0.8384615384615385;1.0
599;FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;3;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;35T23;240;227;FGA - SALA ANFITEATRO;3T2;0.9458333333333333;Anfiteatro;UAC;240.0;0.9458333333333333;1.0
600;FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;3;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;35T23;240;227;FGA - SALA ANFITEATRO;3T3;0.9458333333333333;Anfiteatro;UAC;240.0;0.9458333333333333;1.0
601;FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;3;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;35T23;240;227;FGA - SALA ANFITEATRO;5T2;0.9458333333333333;Anfiteatro;UAC;240.0;0.9458333333333333;1.0
602;FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;3;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;35T23;240;227;FGA - SALA ANFITEATRO;5T3;0.9458333333333333;Anfiteatro;UAC;240.0;0.9458333333333333;1.0
603;FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;4;2022;2;BRUNO CESAR RIBAS;60h;35T45;45;26;FGA - SALA I5;3T4;0.5777777777777777;I5;UAC;45.0;0.5777777777777777;1.0
604;FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;4;2022;2;BRUNO CESAR RIBAS;60h;35T45;45;26;FGA - SALA I5;3T5;0.5777777777777777;I5;UAC;45.0;0.5777777777777777;1.0
605;FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;4;2022;2;BRUNO CESAR RIBAS;60h;35T45;45;26;FGA - SALA I5;5T4;0.5777777777777777;I5;UAC;45.0;0.5777777777777777;1.0
606;FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;4;2022;2;BRUNO CESAR RIBAS;60h;35T45;45;26;FGA - SALA I5;5T5;0.5777777777777777;I5;UAC;45.0;0.5777777777777777;1.0
607;FGA0137 - SISTEMAS DE BANCO DE DADOS 1;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35T23;80;36;FGA - SALA I10;3T2;0.45;I10;UAC;80.0;0.45;1.0
608;FGA0137 - SISTEMAS DE BANCO DE DADOS 1;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35T23;80;36;FGA - SALA I10;3T3;0.45;I10;UAC;80.0;0.45;1.0
609;FGA0137 - SISTEMAS DE BANCO DE DADOS 1;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35T23;80;36;FGA - SALA I10;5T2;0.45;I10;UAC;80.0;0.45;1.0
610;FGA0137 - SISTEMAS DE BANCO DE DADOS 1;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35T23;80;36;FGA - SALA I10;5T3;0.45;I10;UAC;80.0;0.45;1.0
611;FGA0137 - SISTEMAS DE BANCO DE DADOS 1;2;2022;2;MAURICIO SERRANO;60h;26M12;41;38;FGA - SALA I6;2M1;0.926829268292683;I6;UAC;40.0;0.95;1.025
612;FGA0137 - SISTEMAS DE BANCO DE DADOS 1;2;2022;2;MAURICIO SERRANO;60h;26M12;41;38;FGA - SALA I6;2M2;0.926829268292683;I6;UAC;40.0;0.95;1.025
613;FGA0137 - SISTEMAS DE BANCO DE DADOS 1;2;2022;2;MAURICIO SERRANO;60h;26M12;41;38;FGA - SALA I6;6M1;0.926829268292683;I6;UAC;40.0;0.95;1.025
614;FGA0137 - SISTEMAS DE BANCO DE DADOS 1;2;2022;2;MAURICIO SERRANO;60h;26M12;41;38;FGA - SALA I6;6M2;0.926829268292683;I6;UAC;40.0;0.95;1.025
615;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T45;40;34;FGA - SALA I6;3T4;0.85;I6;UAC;40.0;0.85;1.0
616;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T45;40;34;FGA - SALA I6;3T5;0.85;I6;UAC;40.0;0.85;1.0
617;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T45;40;34;FGA - SALA I6;5T4;0.85;I6;UAC;40.0;0.85;1.0
618;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T45;40;34;FGA - SALA I6;5T5;0.85;I6;UAC;40.0;0.85;1.0
619;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;2;2022;2;CARLA SILVA ROCHA AGUIAR;60h;35M34;60;60;FGA - SALA MOCAP;3M3;1.0;Mocap;UED;60.0;1.0;1.0
620;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;2;2022;2;CARLA SILVA ROCHA AGUIAR;60h;35M34;60;60;FGA - SALA MOCAP;3M4;1.0;Mocap;UED;60.0;1.0;1.0
621;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;2;2022;2;CARLA SILVA ROCHA AGUIAR;60h;35M34;60;60;FGA - SALA MOCAP;5M3;1.0;Mocap;UED;60.0;1.0;1.0
622;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;2;2022;2;CARLA SILVA ROCHA AGUIAR;60h;35M34;60;60;FGA - SALA MOCAP;5M4;1.0;Mocap;UED;60.0;1.0;1.0
623;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;3;2022;2;GEORGE MARSICANO CORREA;60h;35T45;40;14;FGA - SALA I7;3T4;0.35;I7;UAC;40.0;0.35;1.0
624;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;3;2022;2;GEORGE MARSICANO CORREA;60h;35T45;40;14;FGA - SALA I7;3T5;0.35;I7;UAC;40.0;0.35;1.0
625;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;3;2022;2;GEORGE MARSICANO CORREA;60h;35T45;40;14;FGA - SALA I7;5T4;0.35;I7;UAC;40.0;0.35;1.0
626;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;3;2022;2;GEORGE MARSICANO CORREA;60h;35T45;40;14;FGA - SALA I7;5T5;0.35;I7;UAC;40.0;0.35;1.0
627;FGA0141 - GESTÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;MARIA VITORIA DUARTE FERRARI;60h;46M34;45;14;FGA - SALA S5;4M3;0.3111111111111111;S5;UAC;45.0;0.3111111111111111;1.0
628;FGA0141 - GESTÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;MARIA VITORIA DUARTE FERRARI;60h;46M34;45;14;FGA - SALA S5;4M4;0.3111111111111111;S5;UAC;45.0;0.3111111111111111;1.0
629;FGA0141 - GESTÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;MARIA VITORIA DUARTE FERRARI;60h;46M34;45;14;FGA - SALA S5;6M3;0.3111111111111111;S5;UAC;45.0;0.3111111111111111;1.0
630;FGA0141 - GESTÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;MARIA VITORIA DUARTE FERRARI;60h;46M34;45;14;FGA - SALA S5;6M4;0.3111111111111111;S5;UAC;45.0;0.3111111111111111;1.0
631;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;1;2022;2;JOHN LENON CARDOSO GARDENGHI;60h;26M12;130;125;FGA - SALA I9;2M1;0.9615384615384616;I9;UAC;130.0;0.9615384615384616;1.0
632;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;1;2022;2;JOHN LENON CARDOSO GARDENGHI;60h;26M12;130;125;FGA - SALA I9;2M2;0.9615384615384616;I9;UAC;130.0;0.9615384615384616;1.0
633;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;1;2022;2;JOHN LENON CARDOSO GARDENGHI;60h;26M12;130;125;FGA - SALA I9;6M1;0.9615384615384616;I9;UAC;130.0;0.9615384615384616;1.0
634;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;1;2022;2;JOHN LENON CARDOSO GARDENGHI;60h;26M12;130;125;FGA - SALA I9;6M2;0.9615384615384616;I9;UAC;130.0;0.9615384615384616;1.0
635;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;55;FGA - SALA S6 E MOCAP;2M3;0.9166666666666666;S6;UAC;60.0;0.9166666666666666;1.0
636;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;55;FGA - SALA S6 E MOCAP;2M4;0.9166666666666666;S6;UAC;60.0;0.9166666666666666;1.0
637;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;55;FGA - SALA S6 E MOCAP;4M3;0.9166666666666666;S6;UAC;60.0;0.9166666666666666;1.0
638;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;55;FGA - SALA S6 E MOCAP;4M4;0.9166666666666666;S6;UAC;60.0;0.9166666666666666;1.0
639;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;55;FGA - SALA S6 E MOCAP;2M3;0.9166666666666666;Mocap;UED;60.0;0.9166666666666666;1.0
640;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;55;FGA - SALA S6 E MOCAP;2M4;0.9166666666666666;Mocap;UED;60.0;0.9166666666666666;1.0
641;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;55;FGA - SALA S6 E MOCAP;4M3;0.9166666666666666;Mocap;UED;60.0;0.9166666666666666;1.0
642;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;55;FGA - SALA S6 E MOCAP;4M4;0.9166666666666666;Mocap;UED;60.0;0.9166666666666666;1.0
643;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;1;2022;2;BRUNO CESAR RIBAS;60h;35T23;130;114;FGA - SALA S1;3T2;0.8769230769230769;S1;UAC;130.0;0.8769230769230769;1.0
644;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;1;2022;2;BRUNO CESAR RIBAS;60h;35T23;130;114;FGA - SALA S1;3T3;0.8769230769230769;S1;UAC;130.0;0.8769230769230769;1.0
645;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;1;2022;2;BRUNO CESAR RIBAS;60h;35T23;130;114;FGA - SALA S1;5T2;0.8769230769230769;S1;UAC;130.0;0.8769230769230769;1.0
646;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;1;2022;2;BRUNO CESAR RIBAS;60h;35T23;130;114;FGA - SALA S1;5T3;0.8769230769230769;S1;UAC;130.0;0.8769230769230769;1.0
647;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;2;2022;2;NILTON CORREIA DA SILVA;60h;35M34;42;38;FGA - SALA I6;3M3;0.9047619047619048;I6;UAC;40.0;0.95;1.05
648;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;2;2022;2;NILTON CORREIA DA SILVA;60h;35M34;42;38;FGA - SALA I6;3M4;0.9047619047619048;I6;UAC;40.0;0.95;1.05
649;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;2;2022;2;NILTON CORREIA DA SILVA;60h;35M34;42;38;FGA - SALA I6;5M3;0.9047619047619048;I6;UAC;40.0;0.95;1.05
650;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;2;2022;2;NILTON CORREIA DA SILVA;60h;35M34;42;38;FGA - SALA I6;5M4;0.9047619047619048;I6;UAC;40.0;0.95;1.05
651;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;3;2022;2;FABRICIO ATAIDES BRAZ;30h;5M5 2T6 5T1 2N1;60;44;FGA - S10;5M5;0.7333333333333333;S10;UAC;80.0;0.55;0.75
652;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;3;2022;2;FABRICIO ATAIDES BRAZ;30h;5M5 2T6 5T1 2N1;60;44;FGA - S10;2T6;0.7333333333333333;S10;UAC;80.0;0.55;0.75
653;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;3;2022;2;FABRICIO ATAIDES BRAZ;30h;5M5 2T6 5T1 2N1;60;44;FGA - S10;5T1;0.7333333333333333;S10;UAC;80.0;0.55;0.75
654;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;3;2022;2;FABRICIO ATAIDES BRAZ;30h;5M5 2T6 5T1 2N1;60;44;FGA - S10;2N1;0.7333333333333333;S10;UAC;80.0;0.55;0.75
655;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;3;2022;2;NILTON CORREIA DA SILVA;30h;5M5 2T6 5T1 2N1;60;44;FGA - S10;5M5;0.7333333333333333;S10;UAC;80.0;0.55;0.75
656;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;3;2022;2;NILTON CORREIA DA SILVA;30h;5M5 2T6 5T1 2N1;60;44;FGA - S10;2T6;0.7333333333333333;S10;UAC;80.0;0.55;0.75
657;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;3;2022;2;NILTON CORREIA DA SILVA;30h;5M5 2T6 5T1 2N1;60;44;FGA - S10;5T1;0.7333333333333333;S10;UAC;80.0;0.55;0.75
658;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;3;2022;2;NILTON CORREIA DA SILVA;30h;5M5 2T6 5T1 2N1;60;44;FGA - S10;2N1;0.7333333333333333;S10;UAC;80.0;0.55;0.75
659;FGA0148 - ENGENHARIA DE SEGURANÇA DO TRABALHO;1;2022;2;MARIA ALZIRA DE ARAUJO NUNES;30h;2M34;60;56;FGA - SALA I2;2M3;0.9333333333333333;I2;UAC;60.0;0.9333333333333333;1.0
660;FGA0148 - ENGENHARIA DE SEGURANÇA DO TRABALHO;1;2022;2;MARIA ALZIRA DE ARAUJO NUNES;30h;2M34;60;56;FGA - SALA I2;2M4;0.9333333333333333;I2;UAC;60.0;0.9333333333333333;1.0
661;FGA0148 - ENGENHARIA DE SEGURANÇA DO TRABALHO;2;2022;2;MARIA ALZIRA DE ARAUJO NUNES;30h;2M12;120;118;FGA - SALA S3;2M1;0.9833333333333333;S3;UAC;130.0;0.9076923076923077;0.9230769230769231
662;FGA0148 - ENGENHARIA DE SEGURANÇA DO TRABALHO;2;2022;2;MARIA ALZIRA DE ARAUJO NUNES;30h;2M12;120;118;FGA - SALA S3;2M2;0.9833333333333333;S3;UAC;130.0;0.9076923076923077;0.9230769230769231
663;FGA0150 - PROJETO INTEGRADOR DE ENGENHARIA 1;1;2022;2;JULIANA PETROCCHI RODRIGUES;60h;24T45;35;27;FGA - SALA S2;2T4;0.7714285714285715;S2;UAC;130.0;0.2076923076923077;0.2692307692307692
